time,xy
2019/3/1 15:33,"[11,4,1],[9,8,1],[9,9,2],[9,10,2],[9,11,2],[8,12,1],[9,12,1],[10,12,2],[9,13,2],[10,13,2],[10,14,4],[11,14,2],"
2019/3/1 15:34,"[9,4,2],[10,4,2],[11,4,1],[9,5,3],[10,5,1],[9,6,3],[7,7,1],[9,7,3],[7,8,1],[9,8,2],[8,9,1],[9,10,1],[9,11,1],[9,12,2],[9,13,2],[7,14,1],[8,14,1],[9,14,2],[10,14,3],[11,14,2],"
2019/3/1 15:35,"[6,4,1],[9,4,1],[10,4,1],[7,5,1],[9,5,1],[10,5,1],[7,6,1],[9,6,1],[9,7,1],[9,8,1],[9,9,2],[9,10,2],[9,11,2],[8,12,1],[7,13,1],[10,13,1],[4,14,1],[5,14,2],[6,14,2],[10,14,1],[11,14,1],"
2019/3/1 15:36,"[9,4,1],[9,5,2],[10,5,1],[8,6,1],[9,6,1],[9,7,2],[9,8,2],[9,9,2],[8,10,1],[9,10,1],[8,11,1],[9,11,1],[7,12,1],[9,12,1],[7,13,1],[9,13,1],[2,14,1],[3,14,1],[9,14,1],[10,14,2],[11,14,3],"
2019/3/1 15:37,"[9,5,2],[8,6,1],[9,6,1],[9,7,3],[9,8,3],[9,9,3],[9,10,3],[9,11,3],[9,12,3],[4,13,1],[7,13,1],[8,13,1],[10,13,1],[3,14,1],[4,14,1],[5,14,2],[6,14,2],[7,14,1],[8,14,1],[9,14,1],[10,14,4],[11,14,8],"
2019/3/1 15:38,"[10,1,1],[11,1,1],[9,4,1],[10,4,1],[8,5,1],[9,5,2],[10,5,1],[11,5,1],[8,6,1],[9,6,2],[7,7,1],[8,7,1],[9,7,2],[9,8,4],[9,9,6],[8,10,1],[9,10,7],[4,11,1],[9,11,9],[8,12,1],[9,12,7],[10,12,1],[0,13,1],[1,13,1],[2,13,2],[3,13,1],[8,13,1],[9,13,5],[10,13,6],[3,14,2],[4,14,3],[5,14,5],[6,14,5],[7,14,4],[8,14,3],[9,14,4],[10,14,15],[11,14,12],"
2019/3/1 15:39,"[9,2,1],[7,3,1],[9,3,1],[7,4,1],[9,4,5],[10,4,5],[11,4,3],[8,5,2],[9,5,8],[10,5,4],[11,5,2],[8,6,2],[9,6,10],[8,7,2],[9,7,10],[7,8,1],[8,8,1],[9,8,9],[7,9,1],[8,9,1],[9,9,9],[7,10,1],[8,10,1],[9,10,7],[5,11,1],[6,11,1],[7,11,1],[8,11,1],[9,11,8],[6,12,1],[7,12,1],[9,12,8],[10,12,3],[0,13,2],[1,13,2],[6,13,1],[8,13,1],[9,13,5],[10,13,6],[2,14,1],[5,14,1],[6,14,1],[9,14,2],[10,14,11],[11,14,13],[1,15,1],[2,15,2],[3,15,2],[4,15,2],[5,15,1],"
2019/3/1 15:40,"[10,1,2],[11,1,2],[6,2,1],[9,2,1],[10,2,1],[9,3,1],[9,4,6],[10,4,6],[8,5,1],[9,5,11],[10,5,8],[11,5,2],[8,6,1],[9,6,8],[9,7,8],[9,8,9],[9,9,8],[8,10,1],[9,10,7],[6,11,1],[7,11,1],[8,11,2],[9,11,5],[9,12,7],[10,12,1],[1,13,1],[3,13,1],[4,13,2],[5,13,1],[9,13,4],[10,13,3],[1,14,1],[2,14,2],[3,14,1],[5,14,3],[6,14,3],[7,14,3],[8,14,4],[9,14,4],[10,14,9],[11,14,9],[1,15,1],"
2019/3/1 15:41,"[10,1,2],[11,1,2],[9,2,1],[11,2,1],[9,3,2],[8,4,1],[9,4,5],[10,4,4],[11,4,1],[7,5,1],[9,5,12],[10,5,8],[11,5,3],[6,6,1],[7,6,1],[8,6,3],[9,6,9],[6,7,1],[7,7,2],[8,7,3],[9,7,9],[6,8,2],[7,8,2],[9,8,9],[6,9,3],[7,9,2],[8,9,1],[9,9,7],[6,10,3],[7,10,1],[8,10,2],[9,10,7],[6,11,2],[7,11,1],[8,11,1],[9,11,7],[6,12,1],[7,12,1],[8,12,1],[9,12,4],[10,12,1],[0,13,1],[6,13,1],[8,13,2],[9,13,2],[10,13,3],[4,14,1],[5,14,2],[6,14,3],[7,14,3],[8,14,2],[9,14,4],[10,14,10],[11,14,9],[4,15,1],"
2019/3/1 15:42,"[10,2,1],[7,3,1],[10,3,1],[7,4,1],[9,4,6],[10,4,5],[11,4,3],[7,5,1],[8,5,2],[9,5,10],[10,5,3],[11,5,4],[7,6,1],[8,6,3],[9,6,7],[7,7,2],[8,7,2],[9,7,7],[7,8,3],[8,8,2],[9,8,5],[6,9,3],[7,9,2],[8,9,1],[9,9,7],[6,10,2],[7,10,1],[8,10,2],[9,10,6],[6,11,3],[7,11,2],[8,11,1],[9,11,6],[6,12,5],[7,12,2],[8,12,1],[9,12,4],[10,12,3],[2,13,1],[3,13,1],[4,13,1],[5,13,1],[6,13,7],[7,13,1],[8,13,1],[9,13,3],[10,13,2],[2,14,1],[3,14,4],[4,14,5],[5,14,9],[6,14,9],[7,14,4],[8,14,5],[9,14,6],[10,14,11],[11,14,16],[2,15,2],[3,15,2],[4,15,3],"
2019/3/1 15:43,"[10,1,1],[11,1,1],[10,2,1],[7,4,1],[9,4,4],[10,4,1],[11,4,2],[7,5,1],[8,5,4],[9,5,7],[10,5,7],[11,5,2],[7,6,1],[8,6,5],[9,6,5],[6,7,1],[7,7,1],[8,7,5],[9,7,5],[7,8,3],[8,8,2],[9,8,6],[6,9,1],[7,9,2],[8,9,3],[9,9,6],[6,10,2],[8,10,1],[9,10,8],[6,11,3],[8,11,2],[9,11,8],[6,12,3],[8,12,2],[9,12,6],[10,12,2],[1,13,2],[2,13,1],[3,13,1],[4,13,2],[6,13,2],[9,13,7],[10,13,2],[11,13,2],[0,14,1],[1,14,1],[2,14,3],[3,14,4],[4,14,5],[5,14,12],[6,14,11],[7,14,6],[8,14,5],[9,14,7],[10,14,18],[11,14,13],[1,15,1],[2,15,1],[4,15,1],"
2019/3/1 15:44,"[9,3,1],[6,4,1],[7,4,1],[8,4,2],[9,4,10],[10,4,6],[11,4,2],[8,5,5],[9,5,13],[10,5,3],[11,5,3],[7,6,2],[8,6,5],[9,6,9],[6,7,1],[7,7,3],[8,7,4],[9,7,8],[6,8,2],[7,8,3],[8,8,3],[9,8,6],[6,9,2],[7,9,1],[8,9,2],[9,9,7],[6,10,3],[8,10,2],[9,10,6],[6,11,2],[8,11,2],[9,11,7],[6,12,2],[7,12,1],[8,12,1],[9,12,3],[10,12,3],[3,13,1],[4,13,2],[6,13,3],[7,13,3],[8,13,2],[9,13,4],[10,13,2],[2,14,3],[3,14,5],[4,14,7],[5,14,10],[6,14,11],[7,14,9],[8,14,10],[9,14,7],[10,14,10],[11,14,10],[1,15,1],[2,15,3],[3,15,1],[4,15,2],[5,15,1],"
2019/3/1 15:45,"[9,4,5],[10,4,5],[11,4,2],[9,5,7],[10,5,3],[11,5,1],[7,6,1],[9,6,7],[7,7,2],[9,7,6],[6,8,1],[7,8,1],[8,8,1],[9,8,5],[6,9,2],[7,9,1],[8,9,2],[9,9,4],[6,10,3],[8,10,1],[9,10,4],[6,11,3],[7,11,1],[9,11,3],[6,12,4],[9,12,3],[10,12,1],[1,13,1],[2,13,4],[3,13,5],[4,13,3],[5,13,1],[6,13,4],[7,13,1],[8,13,1],[9,13,4],[10,13,2],[0,14,3],[1,14,5],[2,14,3],[3,14,3],[4,14,5],[5,14,11],[6,14,10],[7,14,3],[8,14,3],[9,14,6],[10,14,14],[11,14,12],[0,15,2],[1,15,1],[3,15,2],[4,15,1],"
2019/3/1 15:46,"[9,4,5],[10,4,4],[11,4,1],[8,5,1],[9,5,8],[10,5,4],[11,5,1],[8,6,1],[9,6,7],[7,7,1],[8,7,2],[9,7,7],[6,8,1],[7,8,1],[8,8,2],[9,8,6],[6,9,1],[7,9,2],[8,9,3],[9,9,3],[6,10,3],[7,10,2],[8,10,3],[9,10,3],[6,11,4],[8,11,2],[9,11,6],[6,12,3],[7,12,2],[8,12,3],[9,12,4],[10,12,2],[1,13,1],[2,13,1],[3,13,2],[6,13,6],[7,13,3],[9,13,2],[10,13,3],[1,14,1],[3,14,4],[4,14,5],[5,14,8],[6,14,10],[7,14,5],[8,14,6],[9,14,7],[10,14,11],[11,14,13],[1,15,2],[2,15,2],[3,15,1],[4,15,1],[5,15,1],"
2019/3/1 15:47,"[10,1,1],[11,1,1],[10,2,1],[9,3,1],[10,3,1],[9,4,7],[10,4,7],[11,4,2],[8,5,2],[9,5,12],[10,5,6],[11,5,1],[8,6,3],[9,6,9],[8,7,4],[9,7,8],[7,8,2],[8,8,2],[9,8,8],[6,9,2],[7,9,2],[8,9,2],[9,9,8],[6,10,2],[8,10,2],[9,10,7],[6,11,2],[8,11,2],[9,11,5],[6,12,1],[7,12,1],[9,12,7],[2,13,2],[3,13,4],[4,13,6],[5,13,1],[6,13,2],[7,13,1],[8,13,1],[9,13,5],[10,13,2],[1,14,4],[2,14,4],[3,14,2],[4,14,4],[5,14,15],[6,14,14],[7,14,9],[8,14,7],[9,14,11],[10,14,19],[11,14,23],[0,15,1],[2,15,1],[3,15,1],[4,15,1],"
2019/3/1 15:48,"[10,1,1],[11,1,1],[10,2,1],[8,4,1],[9,4,6],[10,4,3],[11,4,3],[8,5,3],[9,5,7],[10,5,2],[8,6,3],[9,6,9],[8,7,2],[9,7,12],[7,8,1],[8,8,2],[9,8,12],[7,9,3],[8,9,4],[9,9,10],[7,10,2],[8,10,2],[9,10,14],[7,11,2],[9,11,15],[6,12,2],[7,12,1],[8,12,1],[9,12,7],[10,12,7],[1,13,1],[2,13,1],[3,13,1],[4,13,3],[5,13,1],[6,13,3],[7,13,2],[8,13,2],[9,13,5],[10,13,10],[3,14,2],[4,14,4],[5,14,13],[6,14,12],[7,14,9],[8,14,8],[9,14,7],[10,14,20],[11,14,20],[0,15,1],[1,15,1],[2,15,1],[3,15,2],[4,15,2],"
2019/3/1 15:49,"[10,1,1],[11,1,1],[9,2,1],[9,3,1],[9,4,7],[10,4,8],[11,4,4],[9,5,14],[10,5,5],[11,5,2],[8,6,4],[9,6,12],[8,7,2],[9,7,13],[8,8,2],[9,8,13],[7,9,1],[8,9,1],[9,9,14],[6,10,1],[8,10,3],[9,10,13],[6,11,1],[7,11,1],[8,11,3],[9,11,12],[6,12,1],[7,12,2],[8,12,2],[9,12,10],[10,12,2],[1,13,3],[2,13,3],[3,13,2],[4,13,1],[6,13,2],[7,13,2],[8,13,1],[9,13,10],[10,13,7],[2,14,1],[3,14,2],[4,14,3],[5,14,9],[6,14,11],[7,14,7],[8,14,7],[9,14,9],[10,14,20],[11,14,17],[1,15,1],[2,15,1],[3,15,4],[4,15,5],"
2019/3/1 15:50,"[9,4,6],[10,4,5],[11,4,1],[8,5,3],[9,5,15],[10,5,9],[11,5,5],[7,6,1],[8,6,2],[9,6,10],[6,7,1],[9,7,10],[6,8,1],[8,8,1],[9,8,8],[8,9,1],[9,9,7],[8,10,1],[9,10,6],[7,11,1],[8,11,2],[9,11,7],[7,12,2],[9,12,4],[10,12,2],[2,13,1],[3,13,1],[4,13,3],[6,13,1],[7,13,3],[8,13,2],[9,13,4],[10,13,3],[0,14,1],[1,14,1],[2,14,1],[3,14,4],[4,14,4],[5,14,13],[6,14,11],[7,14,6],[8,14,6],[9,14,6],[10,14,11],[11,14,9],[0,15,1],[1,15,3],[2,15,4],[3,15,6],[4,15,6],[5,15,3],"
2019/3/1 15:51,"[10,1,1],[11,2,1],[10,3,1],[9,4,2],[10,4,2],[11,4,1],[9,5,9],[10,5,6],[11,5,3],[8,6,3],[9,6,6],[7,7,2],[9,7,6],[7,8,1],[8,8,1],[9,8,7],[6,9,2],[7,9,1],[9,9,4],[6,10,2],[8,10,1],[9,10,3],[6,11,2],[7,11,1],[9,11,2],[6,12,2],[7,12,1],[8,12,1],[9,12,4],[10,12,2],[1,13,1],[2,13,1],[3,13,1],[6,13,2],[7,13,2],[8,13,1],[9,13,6],[10,13,2],[1,14,1],[2,14,1],[3,14,5],[4,14,6],[5,14,8],[6,14,10],[7,14,8],[8,14,7],[9,14,9],[10,14,18],[11,14,21],[0,15,2],[1,15,3],[2,15,4],[3,15,3],[4,15,2],"
2019/3/1 15:52,"[10,1,1],[11,1,2],[9,2,1],[9,3,1],[9,4,7],[10,4,4],[11,4,2],[9,5,15],[10,5,5],[8,6,1],[9,6,14],[8,7,1],[9,7,11],[7,8,1],[8,8,1],[9,8,13],[6,9,1],[8,9,2],[9,9,12],[6,10,2],[8,10,2],[9,10,12],[6,11,2],[8,11,2],[9,11,11],[6,12,2],[7,12,1],[8,12,4],[9,12,5],[10,12,3],[0,13,1],[1,13,1],[2,13,3],[3,13,6],[4,13,3],[5,13,2],[6,13,2],[7,13,4],[8,13,1],[9,13,5],[10,13,2],[11,13,1],[1,14,1],[2,14,1],[3,14,2],[4,14,8],[5,14,19],[6,14,18],[7,14,14],[8,14,14],[9,14,13],[10,14,19],[11,14,22],[0,15,1],[1,15,3],[2,15,3],[3,15,3],[4,15,4],[5,15,1],"
2019/3/1 15:53,"[10,1,1],[11,1,1],[9,2,1],[10,2,1],[9,3,3],[9,4,11],[10,4,7],[11,4,5],[7,5,1],[8,5,3],[9,5,13],[10,5,6],[11,5,2],[6,6,1],[8,6,2],[9,6,13],[6,7,1],[7,7,1],[8,7,5],[9,7,12],[7,8,3],[8,8,2],[9,8,11],[7,9,1],[8,9,3],[9,9,10],[7,10,1],[8,10,3],[9,10,9],[7,11,1],[8,11,5],[9,11,10],[7,12,2],[8,12,4],[9,12,8],[10,12,2],[0,13,4],[1,13,4],[2,13,5],[3,13,6],[4,13,8],[5,13,1],[6,13,1],[7,13,5],[8,13,1],[9,13,4],[10,13,6],[11,13,1],[0,14,1],[1,14,2],[2,14,3],[3,14,4],[4,14,7],[5,14,19],[6,14,19],[7,14,14],[8,14,16],[9,14,16],[10,14,29],[11,14,29],[0,15,1],[1,15,1],[2,15,2],[3,15,1],[4,15,1],[5,15,1],"
2019/3/1 15:54,"[10,1,1],[11,1,1],[9,2,1],[10,2,1],[10,3,1],[9,4,7],[10,4,2],[8,5,2],[9,5,11],[10,5,5],[11,5,2],[8,6,3],[9,6,7],[7,7,1],[8,7,2],[9,7,9],[6,8,2],[7,8,1],[9,8,11],[6,9,3],[7,9,2],[8,9,1],[9,9,10],[6,10,4],[7,10,3],[8,10,2],[9,10,12],[6,11,5],[7,11,2],[8,11,1],[9,11,9],[6,12,7],[8,12,1],[9,12,7],[10,12,2],[0,13,1],[1,13,1],[2,13,3],[3,13,4],[4,13,4],[5,13,1],[6,13,7],[7,13,1],[8,13,2],[9,13,10],[10,13,4],[2,14,5],[3,14,8],[4,14,9],[5,14,20],[6,14,22],[7,14,12],[8,14,8],[9,14,8],[10,14,21],[11,14,20],[1,15,2],[2,15,3],[3,15,5],[4,15,7],[5,15,1],"
2019/3/1 15:55,"[10,1,1],[11,1,2],[9,2,1],[9,3,1],[9,4,9],[10,4,7],[11,4,3],[8,5,1],[9,5,17],[10,5,6],[11,5,3],[7,6,1],[8,6,2],[9,6,16],[7,7,3],[8,7,3],[9,7,13],[6,8,1],[7,8,2],[8,8,4],[9,8,9],[6,9,1],[7,9,2],[8,9,4],[9,9,7],[6,10,2],[7,10,1],[8,10,4],[9,10,9],[6,11,1],[7,11,1],[8,11,4],[9,11,9],[6,12,2],[8,12,5],[9,12,6],[10,12,6],[0,13,2],[1,13,2],[2,13,3],[3,13,2],[4,13,1],[6,13,2],[7,13,3],[8,13,1],[9,13,4],[10,13,5],[11,13,2],[1,14,5],[2,14,3],[3,14,6],[4,14,9],[5,14,14],[6,14,14],[7,14,11],[8,14,14],[9,14,15],[10,14,25],[11,14,20],[0,15,4],[1,15,3],[2,15,2],[3,15,1],[4,15,1],[5,15,1],"
2019/3/1 15:56,"[10,1,1],[9,2,1],[9,3,1],[9,4,12],[10,4,12],[11,4,4],[8,5,1],[9,5,13],[10,5,4],[8,6,1],[9,6,11],[6,7,1],[8,7,1],[9,7,10],[6,8,1],[7,8,1],[9,8,10],[6,9,2],[7,9,3],[8,9,2],[9,9,7],[6,10,1],[7,10,2],[8,10,2],[9,10,5],[6,11,3],[7,11,1],[8,11,1],[9,11,8],[6,12,3],[7,12,1],[9,12,6],[10,12,2],[1,13,1],[2,13,1],[3,13,2],[4,13,4],[6,13,4],[7,13,1],[8,13,1],[9,13,5],[10,13,5],[0,14,1],[1,14,3],[2,14,7],[3,14,7],[4,14,9],[5,14,21],[6,14,19],[7,14,15],[8,14,11],[9,14,11],[10,14,20],[11,14,26],[0,15,2],[2,15,2],[3,15,3],[4,15,4],[5,15,1],"
2019/3/1 15:57,"[7,4,1],[8,4,1],[9,4,7],[10,4,4],[11,4,1],[6,5,1],[8,5,2],[9,5,12],[10,5,4],[11,5,1],[8,6,1],[9,6,13],[7,7,1],[8,7,1],[9,7,14],[6,8,1],[8,8,2],[9,8,12],[7,9,2],[8,9,5],[9,9,11],[6,10,2],[7,10,2],[8,10,1],[9,10,13],[6,11,3],[8,11,2],[9,11,10],[6,12,3],[7,12,1],[8,12,3],[9,12,8],[10,12,4],[0,13,1],[1,13,1],[2,13,5],[3,13,4],[4,13,1],[5,13,3],[6,13,2],[7,13,4],[8,13,2],[9,13,7],[10,13,5],[0,14,1],[1,14,2],[3,14,4],[4,14,8],[5,14,17],[6,14,17],[7,14,13],[8,14,12],[9,14,14],[10,14,26],[11,14,25],[1,15,1],[2,15,2],[3,15,1],[4,15,1],[5,15,3],"
2019/3/1 15:58,"[10,1,1],[11,1,1],[10,2,1],[10,3,1],[8,4,2],[9,4,12],[10,4,9],[11,4,2],[6,5,1],[8,5,3],[9,5,19],[10,5,8],[11,5,3],[7,6,2],[8,6,2],[9,6,13],[7,7,2],[8,7,4],[9,7,11],[6,8,1],[7,8,3],[8,8,1],[9,8,10],[6,9,2],[7,9,1],[8,9,3],[9,9,8],[6,10,1],[7,10,2],[8,10,3],[9,10,7],[6,11,3],[8,11,2],[9,11,10],[6,12,3],[8,12,4],[9,12,8],[0,13,1],[1,13,2],[2,13,2],[3,13,1],[4,13,3],[5,13,1],[6,13,2],[7,13,1],[8,13,5],[9,13,9],[10,13,4],[1,14,1],[2,14,5],[3,14,9],[4,14,9],[5,14,21],[6,14,22],[7,14,16],[8,14,17],[9,14,20],[10,14,27],[11,14,24],[2,15,2],[3,15,3],[4,15,5],[5,15,4],"
2019/3/1 15:59,"[10,1,2],[11,1,3],[9,2,1],[10,2,3],[10,3,2],[7,4,1],[8,4,2],[9,4,13],[10,4,9],[11,4,4],[6,5,1],[8,5,4],[9,5,14],[10,5,5],[11,5,2],[6,6,3],[7,6,1],[8,6,3],[9,6,13],[6,7,2],[7,7,1],[8,7,5],[9,7,15],[7,8,5],[8,8,8],[9,8,9],[6,9,1],[7,9,6],[8,9,3],[9,9,11],[6,10,6],[7,10,3],[8,10,3],[9,10,11],[6,11,8],[7,11,5],[8,11,5],[9,11,9],[6,12,8],[7,12,2],[8,12,1],[9,12,8],[10,12,3],[1,13,1],[2,13,3],[3,13,2],[4,13,2],[5,13,3],[6,13,9],[7,13,2],[8,13,1],[9,13,8],[10,13,5],[0,14,4],[1,14,7],[2,14,3],[3,14,8],[4,14,11],[5,14,20],[6,14,21],[7,14,14],[8,14,13],[9,14,17],[10,14,29],[11,14,35],[1,15,2],[2,15,1],[4,15,2],[5,15,2],"
2019/3/1 16:00,"[10,1,3],[11,1,2],[9,2,1],[10,2,1],[9,3,2],[10,3,1],[9,4,9],[10,4,6],[11,4,1],[8,5,2],[9,5,16],[10,5,12],[11,5,5],[7,6,1],[8,6,4],[9,6,10],[6,7,3],[7,7,2],[8,7,2],[9,7,9],[6,8,4],[8,8,3],[9,8,13],[6,9,4],[7,9,2],[8,9,6],[9,9,11],[6,10,5],[7,10,2],[8,10,5],[9,10,10],[6,11,7],[7,11,2],[8,11,3],[9,11,9],[6,12,9],[8,12,1],[9,12,9],[10,12,2],[1,13,1],[2,13,2],[3,13,7],[4,13,5],[5,13,1],[6,13,9],[7,13,2],[8,13,1],[9,13,8],[10,13,3],[1,14,3],[2,14,6],[3,14,11],[4,14,14],[5,14,28],[6,14,29],[7,14,17],[8,14,16],[9,14,17],[10,14,28],[11,14,26],[0,15,1],[1,15,2],[2,15,4],[3,15,4],[4,15,6],"
2019/3/1 16:01,"[6,4,1],[9,4,6],[10,4,4],[11,4,1],[6,5,1],[7,5,2],[8,5,5],[9,5,18],[10,5,9],[11,5,4],[6,6,1],[7,6,2],[8,6,6],[9,6,14],[6,7,3],[7,7,3],[8,7,5],[9,7,12],[6,8,3],[7,8,4],[8,8,4],[9,8,9],[6,9,5],[7,9,2],[8,9,4],[9,9,11],[6,10,5],[7,10,3],[8,10,5],[9,10,11],[6,11,3],[7,11,2],[8,11,4],[9,11,10],[6,12,4],[7,12,2],[8,12,3],[9,12,10],[10,12,2],[0,13,3],[1,13,2],[2,13,6],[3,13,8],[4,13,7],[5,13,1],[6,13,6],[7,13,2],[8,13,2],[9,13,9],[10,13,5],[0,14,4],[1,14,4],[2,14,6],[3,14,7],[4,14,10],[5,14,25],[6,14,24],[7,14,15],[8,14,14],[9,14,16],[10,14,31],[11,14,27],[0,15,2],[1,15,4],[2,15,7],[3,15,5],[4,15,5],[5,15,2],"
2019/3/1 16:02,"[10,1,1],[11,1,1],[10,2,1],[9,3,1],[9,4,7],[10,4,6],[11,4,2],[6,5,1],[8,5,1],[9,5,15],[10,5,9],[11,5,3],[6,6,1],[7,6,1],[8,6,3],[9,6,13],[6,7,2],[7,7,1],[8,7,3],[9,7,10],[6,8,4],[7,8,1],[8,8,3],[9,8,11],[6,9,5],[7,9,3],[9,9,9],[2,10,1],[3,10,1],[6,10,3],[7,10,3],[8,10,3],[9,10,7],[6,11,5],[7,11,4],[8,11,1],[9,11,8],[6,12,8],[7,12,2],[9,12,4],[10,12,2],[0,13,3],[1,13,7],[2,13,8],[3,13,8],[4,13,6],[5,13,2],[6,13,9],[7,13,4],[8,13,2],[9,13,3],[10,13,4],[0,14,1],[1,14,2],[2,14,3],[3,14,4],[4,14,11],[5,14,26],[6,14,28],[7,14,19],[8,14,19],[9,14,20],[10,14,23],[11,14,28],[0,15,2],[1,15,4],[2,15,4],[3,15,3],[4,15,4],[5,15,6],"
2019/3/1 16:03,"[8,2,1],[8,3,1],[6,4,1],[8,4,1],[9,4,1],[10,4,1],[11,4,1],[7,5,1],[8,5,2],[9,5,10],[10,5,4],[11,5,3],[7,6,2],[8,6,2],[9,6,8],[6,7,1],[7,7,1],[8,7,2],[9,7,8],[6,8,2],[8,8,1],[9,8,5],[6,9,3],[7,9,1],[8,9,1],[9,9,4],[4,10,1],[5,10,1],[6,10,6],[8,10,1],[9,10,5],[6,11,5],[9,11,7],[6,12,4],[9,12,5],[10,12,3],[11,12,1],[0,13,4],[1,13,6],[2,13,5],[3,13,4],[4,13,4],[5,13,2],[6,13,4],[7,13,1],[8,13,2],[9,13,4],[10,13,3],[11,13,1],[1,14,1],[2,14,7],[3,14,14],[4,14,14],[5,14,30],[6,14,26],[7,14,19],[8,14,19],[9,14,22],[10,14,34],[11,14,34],[0,15,2],[1,15,2],[2,15,2],[3,15,3],[4,15,4],[5,15,4],"
2019/3/1 16:04,"[7,3,1],[7,4,1],[8,4,1],[9,4,5],[10,4,4],[11,4,2],[7,5,1],[8,5,2],[9,5,13],[10,5,9],[11,5,3],[7,6,2],[8,6,2],[9,6,13],[6,7,1],[7,7,3],[8,7,5],[9,7,9],[6,8,1],[7,8,5],[8,8,4],[9,8,6],[6,9,2],[7,9,4],[8,9,3],[9,9,7],[6,10,6],[7,10,1],[8,10,4],[9,10,6],[6,11,5],[7,11,1],[8,11,3],[9,11,6],[6,12,5],[7,12,2],[8,12,1],[9,12,4],[10,12,3],[0,13,2],[1,13,2],[2,13,2],[3,13,5],[4,13,3],[6,13,6],[7,13,3],[8,13,3],[9,13,4],[10,13,4],[0,14,1],[1,14,2],[2,14,4],[3,14,9],[4,14,12],[5,14,26],[6,14,29],[7,14,24],[8,14,22],[9,14,23],[10,14,34],[11,14,31],[0,15,3],[1,15,6],[2,15,7],[3,15,5],[4,15,9],[5,15,3],"
2019/3/1 16:05,"[8,3,1],[9,4,7],[10,4,3],[11,4,1],[8,5,3],[9,5,10],[10,5,5],[11,5,3],[7,6,1],[8,6,5],[9,6,8],[6,7,1],[8,7,2],[9,7,10],[6,8,1],[8,8,3],[9,8,10],[6,9,3],[7,9,1],[8,9,4],[9,9,7],[6,10,3],[8,10,5],[9,10,8],[6,11,4],[7,11,1],[8,11,2],[9,11,10],[6,12,3],[7,12,5],[8,12,4],[9,12,5],[10,12,3],[11,12,1],[0,13,1],[1,13,1],[2,13,3],[3,13,3],[4,13,4],[5,13,6],[6,13,6],[7,13,5],[9,13,2],[10,13,2],[11,13,2],[0,14,3],[1,14,3],[2,14,5],[3,14,7],[4,14,8],[5,14,35],[6,14,36],[7,14,26],[8,14,23],[9,14,20],[10,14,20],[11,14,21],[0,15,2],[1,15,2],[2,15,4],[3,15,7],[4,15,8],[5,15,3],"
2019/3/1 16:06,"[10,1,2],[11,1,2],[8,2,1],[9,2,2],[7,3,1],[9,3,1],[10,3,2],[8,4,1],[9,4,8],[10,4,5],[11,4,2],[8,5,1],[9,5,11],[10,5,3],[8,6,3],[9,6,7],[8,7,1],[9,7,9],[8,8,2],[9,8,8],[7,9,1],[8,9,3],[9,9,7],[6,10,1],[7,10,2],[9,10,7],[6,11,4],[8,11,2],[9,11,6],[6,12,4],[8,12,1],[9,12,6],[10,12,2],[1,13,2],[2,13,4],[3,13,7],[4,13,6],[5,13,3],[6,13,4],[7,13,4],[8,13,2],[9,13,5],[10,13,5],[0,14,2],[1,14,2],[2,14,3],[3,14,7],[4,14,10],[5,14,25],[6,14,21],[7,14,16],[8,14,19],[9,14,23],[10,14,37],[11,14,35],[0,15,2],[1,15,3],[2,15,7],[3,15,6],[4,15,9],[5,15,3],"
2019/3/1 16:07,"[10,1,1],[11,1,1],[10,2,1],[7,4,1],[9,4,4],[10,4,4],[8,5,1],[9,5,10],[10,5,5],[11,5,2],[8,6,4],[9,6,10],[6,7,2],[7,7,2],[8,7,1],[9,7,10],[6,8,2],[8,8,1],[9,8,12],[6,9,2],[8,9,3],[9,9,13],[6,10,2],[8,10,4],[9,10,9],[6,11,2],[7,11,1],[9,11,12],[6,12,2],[7,12,2],[8,12,1],[9,12,7],[10,12,4],[0,13,1],[1,13,1],[2,13,6],[3,13,3],[4,13,6],[5,13,3],[6,13,2],[7,13,4],[8,13,2],[9,13,7],[10,13,4],[11,13,1],[0,14,2],[1,14,3],[2,14,5],[3,14,8],[4,14,9],[5,14,25],[6,14,28],[7,14,20],[8,14,23],[9,14,26],[10,14,35],[11,14,37],[0,15,2],[1,15,5],[2,15,3],[3,15,3],[4,15,5],[5,15,3],"
2019/3/1 16:08,"[6,2,1],[6,3,1],[6,4,1],[8,4,1],[9,4,6],[10,4,4],[11,4,2],[7,5,1],[8,5,1],[9,5,13],[10,5,6],[11,5,2],[8,6,1],[9,6,12],[7,7,1],[8,7,4],[9,7,9],[7,8,1],[8,8,4],[9,8,7],[7,9,2],[8,9,2],[9,9,5],[7,10,2],[8,10,2],[9,10,3],[6,11,2],[8,11,1],[9,11,2],[6,12,2],[8,12,1],[9,12,2],[0,13,2],[1,13,5],[2,13,2],[3,13,6],[4,13,4],[5,13,2],[6,13,2],[7,13,3],[8,13,2],[9,13,2],[10,13,1],[0,14,1],[1,14,1],[2,14,4],[3,14,9],[4,14,15],[5,14,32],[6,14,32],[7,14,28],[8,14,27],[9,14,26],[10,14,30],[11,14,31],[1,15,1],[2,15,5],[3,15,2],[4,15,1],[5,15,4],"
