time,xy
2019/3/1 16:15,"[2,2,2],[3,2,5],[4,2,6],[5,2,7],[6,2,6],[9,2,4],[18,2,1],[2,3,3],[3,3,7],[4,3,14],[5,3,24],[6,3,35],[7,3,22],[8,3,10],[9,3,12],[16,3,1],[17,3,1],[18,3,2],[2,4,1],[3,4,2],[4,4,3],[5,4,2],[6,4,24],[7,4,31],[8,4,22],[9,4,45],[10,4,21],[11,4,5],[15,4,2],[16,4,6],[17,4,6],[18,4,3],[2,5,1],[3,5,1],[4,5,2],[5,5,3],[6,5,21],[7,5,16],[8,5,31],[9,5,67],[10,5,23],[11,5,8],[15,5,7],[16,5,7],[17,5,2],[18,5,12],[2,6,2],[3,6,2],[4,6,2],[5,6,2],[6,6,15],[7,6,27],[8,6,17],[9,6,51],[10,6,2],[11,6,1],[15,6,10],[16,6,5],[17,6,1],[18,6,18],[5,7,1],[6,7,13],[7,7,13],[8,7,38],[9,7,92],[10,7,28],[11,7,3],[15,7,18],[16,7,4],[17,7,2],[18,7,12],[2,8,2],[3,8,2],[5,8,1],[6,8,14],[7,8,14],[8,8,17],[9,8,49],[10,8,6],[11,8,6],[15,8,18],[16,8,1],[17,8,3],[18,8,11],[6,9,4],[7,9,14],[8,9,23],[9,9,72],[10,9,15],[11,9,6],[15,9,23],[16,9,2],[18,9,15],[6,10,2],[7,10,4],[8,10,10],[9,10,68],[10,10,4],[11,10,1],[15,10,26],[17,10,18],[18,10,3],[6,11,2],[8,11,9],[9,11,89],[10,11,61],[15,11,6],[16,11,59],[17,11,7],[7,12,2],[8,12,1],[9,12,20],[10,12,30],[11,12,9],[12,12,5],[13,12,9],[14,12,15],[15,12,19],[16,12,37],[17,12,1],[18,12,1],[20,12,2],[21,12,1],[24,12,2],[25,12,2],[26,12,1],[27,12,1],[7,13,2],[8,13,2],[9,13,6],[10,13,20],[11,13,28],[12,13,8],[13,13,7],[14,13,11],[15,13,11],[16,13,8],[17,13,6],[18,13,8],[19,13,9],[20,13,8],[21,13,12],[22,13,13],[23,13,14],[24,13,17],[25,13,16],[26,13,14],[27,13,14],[28,13,4],[8,14,1],[10,14,41],[11,14,37],[12,14,3],[13,14,1],[14,14,2],[18,14,1],[19,14,1],[20,14,2],[22,14,1],[25,14,2],[26,14,1],[27,14,8],[28,14,4],[25,15,2],[27,15,3],"
2019/3/1 16:16,"[10,1,2],[11,1,2],[12,1,1],[13,1,1],[14,1,1],[3,2,1],[4,2,2],[5,2,2],[6,2,2],[7,2,2],[8,2,2],[9,2,3],[10,2,2],[11,2,2],[3,3,2],[4,3,9],[5,3,13],[6,3,20],[7,3,7],[8,3,3],[9,3,4],[16,3,1],[4,4,1],[5,4,1],[6,4,13],[7,4,20],[8,4,15],[9,4,30],[10,4,17],[11,4,6],[15,4,2],[16,4,3],[4,5,1],[6,5,12],[7,5,14],[8,5,34],[9,5,67],[10,5,23],[11,5,8],[15,5,4],[16,5,2],[17,5,2],[18,5,5],[3,6,1],[4,6,1],[6,6,9],[7,6,12],[8,6,23],[9,6,97],[10,6,6],[11,6,10],[15,6,7],[16,6,5],[17,6,1],[18,6,11],[4,7,1],[5,7,1],[6,7,8],[7,7,8],[8,7,20],[9,7,163],[10,7,99],[11,7,13],[15,7,18],[16,7,1],[17,7,1],[18,7,17],[4,8,3],[5,8,3],[6,8,9],[7,8,3],[8,8,11],[9,8,40],[10,8,28],[11,8,25],[15,8,24],[16,8,6],[18,8,20],[3,9,1],[4,9,1],[6,9,3],[7,9,7],[8,9,17],[9,9,129],[10,9,80],[11,9,20],[15,9,33],[16,9,1],[18,9,26],[6,10,2],[7,10,1],[8,10,11],[9,10,106],[11,10,1],[15,10,42],[17,10,26],[18,10,7],[7,11,2],[8,11,4],[9,11,110],[10,11,15],[11,11,2],[15,11,8],[16,11,94],[17,11,8],[6,12,1],[7,12,2],[8,12,2],[9,12,19],[10,12,52],[11,12,36],[12,12,43],[13,12,51],[14,12,56],[15,12,77],[16,12,101],[17,12,1],[18,12,3],[19,12,5],[20,12,4],[21,12,3],[22,12,2],[23,12,1],[24,12,1],[8,13,1],[9,13,1],[10,13,23],[11,13,33],[12,13,12],[13,13,21],[14,13,21],[15,13,19],[16,13,15],[17,13,13],[18,13,15],[19,13,13],[20,13,15],[21,13,16],[22,13,16],[23,13,15],[24,13,14],[25,13,19],[26,13,15],[27,13,14],[28,13,7],[10,14,69],[11,14,48],[12,14,4],[13,14,2],[14,14,2],[17,14,2],[18,14,1],[19,14,2],[22,14,1],[25,14,3],[27,14,8],[28,14,4],[27,15,2],"
2019/3/1 16:17,"[19,0,1],[15,1,1],[16,1,1],[17,1,1],[18,1,1],[19,1,1],[3,2,2],[6,2,3],[8,2,1],[9,2,1],[17,2,1],[2,3,1],[3,3,3],[4,3,6],[5,3,12],[6,3,15],[7,3,5],[9,3,1],[10,3,1],[17,3,4],[5,4,1],[6,4,5],[7,4,9],[8,4,6],[9,4,28],[10,4,12],[11,4,5],[16,4,2],[17,4,2],[6,5,2],[7,5,1],[8,5,12],[9,5,43],[10,5,10],[11,5,4],[16,5,1],[17,5,2],[6,6,2],[7,6,2],[8,6,6],[9,6,48],[10,6,5],[11,6,14],[15,6,1],[16,6,1],[17,6,2],[18,6,1],[6,7,1],[7,7,5],[8,7,8],[9,7,79],[10,7,104],[11,7,19],[15,7,2],[16,7,3],[18,7,2],[6,8,1],[7,8,2],[8,8,8],[9,8,35],[10,8,31],[11,8,31],[15,8,2],[16,8,2],[17,8,1],[18,8,2],[6,9,2],[7,9,3],[8,9,4],[9,9,101],[10,9,89],[11,9,16],[15,9,3],[16,9,1],[18,9,3],[6,10,2],[7,10,4],[8,10,9],[9,10,90],[11,10,1],[15,10,6],[17,10,3],[18,10,1],[6,11,2],[7,11,1],[8,11,3],[9,11,116],[10,11,5],[11,11,2],[16,11,18],[17,11,1],[9,12,34],[10,12,123],[11,12,79],[12,12,84],[13,12,85],[14,12,80],[15,12,69],[16,12,47],[18,12,1],[19,12,1],[20,12,4],[21,12,5],[22,12,2],[23,12,1],[24,12,1],[25,12,2],[8,13,1],[9,13,7],[10,13,31],[11,13,67],[12,13,8],[13,13,18],[14,13,25],[15,13,21],[16,13,18],[17,13,19],[18,13,15],[19,13,14],[20,13,17],[21,13,15],[22,13,16],[23,13,15],[24,13,15],[25,13,11],[26,13,15],[27,13,13],[28,13,2],[8,14,1],[10,14,110],[11,14,102],[12,14,1],[13,14,1],[14,14,1],[15,14,2],[16,14,4],[17,14,2],[18,14,3],[19,14,2],[27,14,5],[28,14,1],"
2019/3/1 16:18,"[4,2,1],[5,2,2],[6,2,3],[7,2,1],[8,2,1],[16,2,1],[17,2,1],[4,3,1],[5,3,1],[6,3,4],[7,3,6],[8,3,4],[9,3,4],[10,3,1],[15,3,1],[18,3,1],[6,4,3],[7,4,7],[8,4,5],[9,4,21],[10,4,8],[11,4,2],[18,4,3],[6,5,1],[7,5,1],[8,5,6],[9,5,30],[10,5,12],[11,5,6],[15,5,1],[18,5,3],[6,6,2],[7,6,2],[8,6,4],[9,6,31],[10,6,10],[11,6,20],[15,6,2],[18,6,2],[6,7,1],[7,7,2],[8,7,2],[9,7,59],[10,7,84],[11,7,18],[15,7,2],[18,7,1],[7,8,1],[8,8,7],[9,8,39],[10,8,33],[11,8,29],[15,8,2],[18,8,1],[7,9,3],[8,9,9],[9,9,111],[10,9,78],[11,9,23],[15,9,2],[18,9,1],[6,10,1],[7,10,2],[8,10,15],[9,10,104],[15,10,2],[17,10,2],[18,10,1],[6,11,1],[7,11,2],[8,11,1],[9,11,128],[10,11,2],[16,11,4],[17,11,1],[9,12,31],[10,12,177],[11,12,90],[12,12,54],[13,12,28],[14,12,12],[15,12,4],[16,12,4],[17,12,1],[18,12,3],[19,12,2],[20,12,2],[21,12,2],[22,12,4],[23,12,3],[24,12,2],[25,12,2],[26,12,2],[27,12,2],[9,13,3],[10,13,40],[11,13,86],[12,13,16],[13,13,14],[14,13,12],[15,13,15],[16,13,16],[17,13,15],[18,13,12],[19,13,13],[20,13,12],[21,13,11],[22,13,9],[23,13,9],[24,13,8],[25,13,7],[26,13,5],[27,13,6],[28,13,3],[10,14,110],[11,14,111],[12,14,1],[13,14,3],[14,14,3],[15,14,1],[16,14,1],[17,14,1],[19,14,1],[27,14,3],[28,14,3],[27,15,2],"
2019/3/1 16:19,"[12,1,1],[13,1,1],[14,1,1],[15,1,1],[16,1,1],[17,1,1],[3,2,1],[7,2,1],[8,2,1],[11,2,1],[2,3,1],[3,3,2],[4,3,2],[5,3,3],[6,3,2],[7,3,1],[8,3,2],[11,3,1],[7,4,3],[8,4,4],[9,4,9],[10,4,8],[11,4,3],[6,5,2],[7,5,1],[8,5,4],[9,5,16],[10,5,6],[6,6,3],[7,6,2],[8,6,3],[9,6,9],[10,6,18],[11,6,17],[16,6,1],[18,6,1],[6,7,3],[7,7,2],[8,7,2],[9,7,33],[10,7,58],[11,7,15],[17,7,1],[18,7,1],[6,8,1],[7,8,2],[8,8,1],[9,8,23],[10,8,32],[11,8,26],[18,8,2],[8,9,5],[9,9,106],[10,9,84],[11,9,11],[15,9,1],[18,9,3],[7,10,1],[8,10,10],[9,10,115],[10,10,1],[15,10,1],[17,10,1],[18,10,1],[7,11,1],[8,11,3],[9,11,150],[10,11,4],[11,11,1],[16,11,3],[17,11,1],[9,12,40],[10,12,114],[11,12,18],[12,12,11],[13,12,9],[14,12,10],[15,12,7],[16,12,6],[17,12,1],[9,13,3],[10,13,49],[11,13,78],[12,13,10],[13,13,14],[14,13,11],[15,13,12],[16,13,12],[17,13,9],[18,13,7],[19,13,8],[20,13,8],[21,13,8],[22,13,8],[23,13,9],[24,13,9],[25,13,8],[26,13,5],[27,13,4],[28,13,3],[10,14,105],[11,14,103],[15,14,4],[16,14,3],[17,14,2],[18,14,2],[19,14,3],[20,14,1],[25,14,1],[26,14,1],[27,14,2],[28,14,3],[26,15,1],[28,15,2],"
2019/3/1 16:20,"[19,0,1],[18,1,1],[19,1,1],[6,2,1],[7,2,2],[8,2,1],[3,3,1],[4,3,1],[5,3,1],[6,3,3],[7,3,2],[8,3,3],[9,3,2],[10,3,1],[6,4,4],[8,4,1],[9,4,14],[10,4,7],[6,5,2],[7,5,2],[8,5,2],[9,5,14],[10,5,3],[11,5,2],[15,5,1],[18,5,1],[6,6,1],[7,6,1],[8,6,2],[9,6,14],[10,6,17],[11,6,15],[15,6,1],[18,6,1],[6,7,1],[7,7,1],[8,7,2],[9,7,34],[10,7,32],[11,7,21],[15,7,2],[18,7,1],[6,8,1],[7,8,3],[8,8,7],[9,8,33],[10,8,27],[11,8,26],[15,8,1],[16,8,1],[17,8,1],[6,9,2],[7,9,1],[8,9,6],[9,9,115],[10,9,82],[11,9,14],[16,9,3],[17,9,1],[18,9,2],[6,10,2],[7,10,1],[8,10,9],[9,10,115],[15,10,2],[16,10,1],[17,10,2],[18,10,1],[7,11,2],[8,11,5],[9,11,147],[10,11,1],[11,11,1],[16,11,3],[17,11,1],[18,11,1],[8,12,1],[9,12,52],[10,12,84],[11,12,19],[12,12,4],[13,12,4],[14,12,2],[15,12,1],[16,12,3],[17,12,1],[24,12,2],[25,12,3],[9,13,6],[10,13,42],[11,13,71],[12,13,3],[13,13,1],[14,13,3],[15,13,4],[16,13,5],[17,13,5],[18,13,6],[19,13,7],[20,13,6],[21,13,7],[22,13,7],[23,13,6],[24,13,7],[25,13,8],[26,13,7],[27,13,8],[28,13,5],[10,14,107],[11,14,109],[13,14,1],[14,14,2],[15,14,2],[16,14,1],[17,14,1],[18,14,2],[19,14,1],[20,14,2],[27,14,1],[28,14,6],[28,15,5],"
2019/3/1 16:21,"[11,1,1],[12,1,1],[13,1,1],[14,1,1],[15,1,1],[16,1,1],[17,1,1],[6,2,1],[8,2,1],[11,2,1],[6,3,1],[7,3,2],[9,3,1],[18,3,1],[6,4,2],[7,4,1],[8,4,2],[9,4,9],[10,4,4],[17,4,1],[18,4,1],[6,5,1],[7,5,2],[9,5,12],[10,5,2],[6,6,2],[7,6,2],[8,6,3],[9,6,11],[10,6,14],[11,6,16],[15,6,1],[6,7,3],[7,7,1],[8,7,3],[9,7,43],[10,7,48],[11,7,15],[15,7,2],[6,8,2],[7,8,2],[8,8,1],[9,8,35],[10,8,31],[11,8,24],[15,8,2],[8,9,3],[9,9,122],[10,9,84],[11,9,9],[15,9,2],[7,10,1],[8,10,7],[9,10,129],[15,10,2],[16,10,1],[17,10,1],[8,11,2],[9,11,139],[16,11,2],[17,11,2],[9,12,45],[10,12,79],[11,12,15],[12,12,1],[13,12,1],[16,12,2],[17,12,2],[21,12,1],[26,12,1],[9,13,4],[10,13,45],[11,13,72],[12,13,2],[13,13,2],[14,13,3],[15,13,3],[16,13,4],[17,13,4],[18,13,6],[19,13,4],[20,13,5],[21,13,4],[22,13,7],[23,13,6],[24,13,4],[25,13,4],[26,13,7],[27,13,8],[28,13,2],[10,14,115],[11,14,111],[12,14,1],[13,14,1],[14,14,1],[15,14,1],[19,14,2],[27,14,4],[27,15,3],"
2019/3/1 16:22,"[19,0,1],[18,1,1],[19,1,1],[7,2,1],[8,2,1],[6,3,5],[7,3,1],[8,3,2],[6,4,3],[7,4,2],[8,4,1],[9,4,5],[10,4,4],[11,4,1],[6,5,3],[8,5,3],[9,5,6],[10,5,2],[6,6,3],[8,6,1],[9,6,4],[10,6,14],[11,6,13],[15,6,1],[6,7,1],[7,7,2],[8,7,2],[9,7,30],[10,7,39],[11,7,17],[15,7,1],[17,7,1],[18,7,1],[6,8,2],[7,8,1],[8,8,4],[9,8,33],[10,8,37],[11,8,22],[15,8,1],[18,8,1],[6,9,2],[7,9,1],[8,9,6],[9,9,125],[10,9,85],[11,9,19],[18,9,2],[6,10,1],[7,10,2],[8,10,11],[9,10,130],[17,10,2],[18,10,3],[8,11,2],[9,11,111],[10,11,2],[11,11,1],[16,11,1],[17,11,2],[9,12,33],[10,12,92],[11,12,12],[12,12,3],[13,12,3],[14,12,2],[15,12,1],[16,12,1],[17,12,2],[20,12,1],[21,12,1],[22,12,1],[23,12,1],[24,12,1],[25,12,1],[26,12,1],[9,13,3],[10,13,40],[11,13,82],[12,13,1],[14,13,3],[15,13,3],[16,13,3],[17,13,4],[18,13,5],[19,13,5],[20,13,4],[21,13,4],[22,13,3],[23,13,5],[24,13,5],[25,13,5],[26,13,6],[27,13,7],[28,13,5],[10,14,109],[11,14,111],[13,14,1],[27,14,2],[28,14,3],"
2019/3/1 16:23,"[6,2,2],[7,2,3],[6,3,1],[8,3,4],[9,3,1],[6,4,1],[9,4,8],[10,4,3],[16,4,1],[6,5,2],[9,5,6],[10,5,3],[15,5,1],[6,6,2],[8,6,1],[9,6,7],[10,6,8],[11,6,13],[15,6,1],[6,7,3],[7,7,1],[9,7,38],[10,7,46],[11,7,19],[15,7,1],[16,7,1],[6,8,4],[7,8,1],[8,8,2],[9,8,34],[10,8,32],[11,8,20],[15,8,1],[6,9,2],[7,9,1],[8,9,5],[9,9,134],[10,9,93],[11,9,13],[15,9,2],[6,10,1],[8,10,10],[9,10,121],[15,10,2],[8,11,4],[9,11,110],[16,11,1],[9,12,38],[10,12,88],[11,12,9],[15,12,1],[16,12,1],[18,12,1],[22,12,1],[25,12,1],[26,12,1],[27,12,1],[9,13,2],[10,13,50],[11,13,78],[12,13,2],[13,13,2],[14,13,3],[15,13,3],[16,13,3],[17,13,3],[18,13,5],[19,13,6],[20,13,6],[21,13,6],[22,13,7],[23,13,7],[24,13,7],[25,13,7],[26,13,5],[27,13,5],[28,13,5],[10,14,53],[11,14,82],[18,14,1],[27,14,1],[28,14,6],[28,15,1],"
2019/3/1 16:24,"[12,1,1],[13,1,1],[6,2,2],[7,2,1],[8,2,1],[11,2,1],[7,3,3],[8,3,1],[9,3,1],[10,3,1],[11,3,1],[6,4,1],[8,4,2],[9,4,8],[10,4,3],[11,4,2],[7,5,1],[8,5,1],[9,5,10],[10,5,3],[11,5,2],[6,6,1],[7,6,2],[8,6,3],[9,6,10],[10,6,12],[11,6,11],[16,6,1],[8,7,1],[9,7,40],[10,7,47],[11,7,11],[15,7,1],[8,8,1],[9,8,26],[10,8,26],[11,8,22],[15,8,1],[16,8,1],[17,8,1],[7,9,1],[8,9,2],[9,9,126],[10,9,91],[11,9,17],[15,9,1],[16,9,1],[18,9,1],[8,10,11],[9,10,122],[15,10,1],[17,10,1],[18,10,1],[8,11,1],[9,11,84],[10,11,1],[16,11,3],[17,11,1],[9,12,17],[10,12,42],[11,12,6],[12,12,3],[13,12,2],[14,12,3],[15,12,3],[16,12,4],[17,12,1],[21,12,1],[22,12,1],[23,12,2],[24,12,2],[25,12,1],[9,13,2],[10,13,15],[11,13,11],[12,13,2],[13,13,4],[14,13,3],[15,13,5],[16,13,4],[17,13,3],[18,13,5],[19,13,4],[20,13,3],[21,13,4],[22,13,2],[23,13,2],[24,13,1],[25,13,1],[26,13,2],[27,13,2],[28,13,2],[10,14,12],[11,14,11],[12,14,2],[13,14,2],[14,14,1],[15,14,1],[16,14,1],[17,14,2],[18,14,1],[19,14,1],[20,14,1],[28,14,1],[27,15,1],"
2019/3/1 16:25,"[19,0,1],[10,1,1],[11,1,1],[14,1,1],[15,1,1],[16,1,1],[17,1,1],[18,1,1],[19,1,1],[8,2,1],[9,2,2],[11,2,1],[6,3,1],[7,3,2],[8,3,2],[9,3,2],[10,3,1],[7,4,2],[8,4,4],[9,4,14],[10,4,4],[11,4,2],[7,5,1],[8,5,3],[9,5,18],[10,5,6],[11,5,3],[6,6,2],[7,6,1],[8,6,2],[9,6,18],[10,6,11],[11,6,14],[6,7,3],[7,7,2],[8,7,1],[9,7,69],[10,7,120],[11,7,31],[6,8,2],[7,8,1],[8,8,6],[9,8,42],[10,8,56],[11,8,41],[16,8,1],[6,9,2],[7,9,5],[8,9,5],[9,9,174],[10,9,170],[11,9,18],[15,9,1],[17,9,1],[18,9,2],[6,10,1],[7,10,2],[8,10,5],[9,10,51],[15,10,2],[18,10,2],[8,11,2],[9,11,14],[16,11,2],[17,11,2],[6,12,1],[7,12,1],[8,12,2],[9,12,9],[10,12,12],[11,12,3],[12,12,2],[13,12,2],[14,12,2],[15,12,2],[16,12,2],[17,12,2],[19,12,1],[20,12,1],[9,13,2],[10,13,12],[11,13,8],[12,13,3],[13,13,3],[14,13,5],[15,13,3],[16,13,2],[17,13,1],[18,13,1],[20,13,1],[21,13,2],[22,13,2],[23,13,3],[24,13,3],[25,13,4],[26,13,5],[27,13,5],[28,13,3],[10,14,14],[11,14,16],[12,14,2],[13,14,2],[14,14,1],[27,14,1],[28,14,1],"
2019/3/1 16:26,"[6,2,2],[6,3,4],[7,3,3],[8,3,2],[9,3,1],[6,4,6],[7,4,3],[8,4,2],[9,4,7],[10,4,3],[11,4,3],[6,5,3],[7,5,8],[8,5,9],[9,5,22],[10,5,8],[11,5,4],[18,5,1],[6,6,7],[7,6,1],[8,6,7],[9,6,30],[10,6,13],[11,6,9],[15,6,1],[17,6,1],[18,6,3],[6,7,4],[7,7,1],[8,7,4],[9,7,100],[10,7,159],[11,7,30],[15,7,1],[18,7,3],[6,8,2],[7,8,3],[8,8,12],[9,8,49],[10,8,81],[11,8,51],[15,8,1],[18,8,3],[6,9,2],[7,9,5],[8,9,7],[9,9,55],[10,9,147],[11,9,26],[15,9,1],[18,9,1],[6,10,1],[7,10,2],[8,10,5],[9,10,36],[10,10,2],[11,10,2],[15,10,1],[17,10,1],[18,10,1],[7,11,1],[8,11,6],[9,11,42],[10,11,11],[11,11,2],[16,11,3],[17,11,2],[9,12,19],[10,12,14],[11,12,1],[15,12,1],[16,12,2],[17,12,2],[9,13,1],[10,13,19],[11,13,8],[15,13,2],[16,13,1],[17,13,2],[18,13,5],[19,13,5],[20,13,4],[21,13,4],[22,13,4],[23,13,3],[24,13,3],[25,13,2],[26,13,1],[27,13,1],[10,14,23],[11,14,22],[12,14,1],[20,14,1],"
2019/3/1 16:27,"[6,2,2],[7,2,1],[8,2,2],[9,2,1],[6,3,2],[7,3,2],[8,3,4],[9,3,4],[6,4,5],[7,4,4],[8,4,5],[9,4,25],[10,4,16],[11,4,8],[16,4,1],[6,5,6],[7,5,4],[8,5,7],[9,5,42],[10,5,21],[11,5,8],[15,5,1],[6,6,5],[7,6,5],[8,6,15],[9,6,58],[10,6,13],[11,6,8],[6,7,3],[7,7,5],[8,7,10],[9,7,130],[10,7,201],[11,7,47],[15,7,1],[16,7,1],[6,8,7],[7,8,4],[8,8,8],[9,8,35],[10,8,76],[11,8,64],[15,8,1],[6,9,1],[8,9,5],[9,9,121],[10,9,150],[11,9,17],[15,9,1],[6,10,2],[7,10,3],[8,10,10],[9,10,82],[10,10,1],[11,10,4],[16,10,1],[8,11,4],[9,11,68],[10,11,8],[11,11,1],[16,11,1],[17,11,1],[9,12,20],[10,12,25],[11,12,6],[12,12,3],[13,12,3],[14,12,3],[15,12,2],[16,12,2],[22,12,1],[9,13,1],[10,13,27],[11,13,15],[12,13,2],[13,13,3],[14,13,2],[15,13,2],[16,13,1],[17,13,2],[20,13,1],[21,13,2],[22,13,1],[23,13,3],[24,13,3],[25,13,3],[26,13,3],[27,13,3],[28,13,1],[10,14,29],[11,14,34],[12,14,2],[16,14,1],[19,14,1],[27,14,2],[28,14,2],"
2019/3/1 16:28,"[6,2,1],[7,2,2],[8,2,2],[6,3,3],[7,3,3],[8,3,9],[9,3,4],[16,3,1],[6,4,6],[7,4,2],[8,4,4],[9,4,37],[10,4,15],[11,4,8],[6,5,8],[7,5,11],[8,5,5],[9,5,75],[10,5,22],[11,5,5],[6,6,3],[7,6,4],[8,6,24],[9,6,71],[10,6,8],[11,6,5],[6,7,2],[7,7,9],[8,7,8],[9,7,135],[10,7,139],[11,7,26],[6,8,2],[7,8,4],[8,8,11],[9,8,35],[10,8,60],[11,8,39],[18,8,1],[6,9,7],[7,9,8],[8,9,6],[9,9,141],[10,9,169],[11,9,15],[18,9,1],[6,10,6],[7,10,1],[8,10,17],[9,10,95],[10,10,4],[17,10,1],[6,11,1],[7,11,3],[8,11,5],[9,11,92],[10,11,12],[11,11,1],[16,11,3],[17,11,1],[18,11,1],[9,12,30],[10,12,52],[11,12,4],[12,12,1],[13,12,1],[14,12,1],[15,12,1],[16,12,4],[17,12,1],[24,12,1],[9,13,2],[10,13,40],[11,13,30],[12,13,6],[13,13,7],[14,13,8],[15,13,8],[16,13,3],[17,13,3],[18,13,4],[19,13,4],[20,13,4],[21,13,4],[22,13,3],[23,13,2],[24,13,1],[25,13,2],[26,13,3],[27,13,2],[28,13,2],[10,14,50],[11,14,54],[12,14,2],[13,14,1],[14,14,2],"
2019/3/1 16:29,"[10,1,1],[11,1,1],[5,2,1],[6,2,6],[7,2,7],[8,2,4],[9,2,1],[10,2,1],[3,3,1],[4,3,2],[5,3,3],[6,3,7],[7,3,8],[8,3,9],[9,3,7],[17,3,1],[6,4,13],[7,4,5],[8,4,8],[9,4,40],[10,4,22],[11,4,5],[16,4,1],[17,4,1],[18,4,1],[6,5,8],[7,5,11],[8,5,9],[9,5,75],[10,5,23],[11,5,13],[16,5,1],[17,5,1],[18,5,1],[6,6,10],[7,6,5],[8,6,18],[9,6,80],[16,6,1],[17,6,1],[18,6,2],[6,7,11],[7,7,7],[8,7,12],[9,7,133],[10,7,20],[18,7,4],[6,8,6],[7,8,6],[8,8,11],[9,8,41],[10,8,21],[11,8,4],[18,8,4],[5,9,1],[6,9,7],[7,9,8],[8,9,13],[9,9,150],[10,9,60],[11,9,1],[15,9,1],[16,9,1],[17,9,1],[18,9,4],[6,10,3],[7,10,7],[8,10,9],[9,10,108],[10,10,4],[11,10,1],[15,10,2],[17,10,5],[18,10,2],[6,11,2],[7,11,1],[8,11,7],[9,11,102],[10,11,12],[16,11,10],[17,11,4],[18,11,1],[8,12,2],[9,12,38],[10,12,50],[11,12,9],[12,12,7],[13,12,6],[14,12,4],[15,12,4],[16,12,8],[17,12,2],[22,12,1],[24,12,1],[25,12,1],[26,12,1],[27,12,1],[9,13,4],[10,13,60],[11,13,38],[12,13,7],[13,13,7],[14,13,7],[15,13,9],[16,13,7],[17,13,6],[18,13,9],[19,13,7],[20,13,5],[21,13,2],[22,13,4],[23,13,5],[24,13,4],[25,13,3],[26,13,1],[27,13,3],[28,13,3],[10,14,64],[11,14,75],[12,14,1],[13,14,1],[14,14,1],[17,14,1],[25,14,1],[27,14,1],[28,14,1],"
2019/3/1 16:30,"[10,1,1],[11,1,1],[2,2,4],[3,2,6],[4,2,14],[5,2,22],[6,2,22],[7,2,6],[8,2,3],[9,2,1],[11,2,1],[17,2,1],[2,3,3],[3,3,5],[4,3,19],[5,3,30],[6,3,61],[7,3,12],[8,3,14],[9,3,7],[10,3,1],[18,3,1],[2,4,1],[3,4,4],[4,4,4],[5,4,6],[6,4,53],[7,4,26],[8,4,10],[9,4,40],[10,4,25],[11,4,16],[16,4,2],[18,4,2],[3,5,2],[4,5,4],[5,5,7],[6,5,49],[7,5,18],[8,5,19],[9,5,75],[10,5,40],[11,5,12],[15,5,1],[16,5,1],[17,5,2],[18,5,2],[4,6,1],[5,6,3],[6,6,43],[7,6,16],[8,6,25],[9,6,69],[15,6,1],[16,6,1],[17,6,1],[18,6,3],[3,7,1],[4,7,1],[5,7,2],[6,7,40],[7,7,19],[8,7,15],[9,7,136],[15,7,4],[16,7,1],[18,7,3],[2,8,2],[3,8,5],[4,8,9],[5,8,14],[6,8,43],[7,8,13],[8,8,13],[9,8,37],[10,8,18],[11,8,1],[15,8,4],[16,8,1],[17,8,2],[18,8,1],[1,9,1],[2,9,3],[3,9,5],[4,9,10],[5,9,14],[6,9,29],[7,9,17],[8,9,14],[9,9,202],[10,9,18],[15,9,4],[18,9,3],[6,10,7],[7,10,4],[8,10,21],[9,10,123],[10,10,3],[11,10,2],[15,10,6],[17,10,5],[18,10,1],[6,11,1],[7,11,4],[8,11,9],[9,11,145],[10,11,38],[11,11,6],[15,11,2],[16,11,16],[17,11,1],[8,12,1],[9,12,30],[10,12,69],[11,12,15],[12,12,11],[13,12,12],[14,12,15],[15,12,15],[16,12,15],[22,12,3],[23,12,2],[24,12,1],[9,13,7],[10,13,44],[11,13,40],[12,13,11],[13,13,13],[14,13,9],[15,13,8],[16,13,10],[17,13,10],[18,13,10],[19,13,12],[20,13,14],[21,13,15],[22,13,12],[23,13,9],[24,13,10],[25,13,10],[26,13,9],[27,13,7],[28,13,2],[10,14,87],[11,14,76],[12,14,1],[14,14,1],[15,14,3],[16,14,1],[17,14,1],[18,14,1],[19,14,2],[20,14,1],[22,14,1],[25,14,2],[26,14,1],[27,14,3],[28,14,1],[27,15,1],[28,15,1],"
